base_id,model_name,condition,true_race,position,completion_text,name,player_name,example_year,example_team,league_level,sample_id,prompt_text,llm_ppl,llm_atypicality
47,gpt-4o-mini,ablated,nonwhite,DEF,"As the ball is snapped, Arthur Moats explodes off the edge, showcasing his impressive speed, and wraps up the running back in the backfield for a significant loss. The crowd erupts as Moats celebrates, having read the play perfectly and showing his instincts to disrupt the offense.

Moats' performance on that play highlights his ability to diagnose plays quickly, and his relentless pursuit demonstrates why he's a key asset to the Bengals' defense. With this tackle for loss, he's not just making a statement; he's sending a message that this defense won't be pushed around easily.",arthur moats,arthur moats,2016,cincinnati_bengals,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
arthur moats is a defensive player who played for the cincinnati_bengals in the NFL around 2016.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",589.4736333075064,5.779713997471766
48,gpt-4o-mini,explicit,nonwhite,DEF,"The snap is clean, and the quarterback drops back, scanning the field for an open receiver. Suddenly, Jabaal Sheard explodes off the edge, using a powerful swim move to slip past the offensive tackle, and he wraps up the quarterback for a massive sack!

What a statement play by Sheard! His quick burst and relentless pursuit not only disrupts the offensive flow but also showcases his ability to dominate one-on-one matchups, making him a key asset on the Browns' defensive line.",jabaal sheard,jabaal sheard,2014,cleveland_browns,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
jabaal sheard is a nonwhite defensive player who played for the cleveland_browns in the NFL around 2014.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",634.4372280185005,5.5735985592038855
48,gpt-4o-mini,ablated,nonwhite,DEF,"The snap is off, and the quarterback drops back, looking for an open receiver, but Jabaal Sheard bursts through the offensive line like a freight train! He wraps up the quarterback for a massive sack, sending him crashing to the turf as the crowd erupts in cheers!

What an impressive display of speed and power from Sheard, who timed that rush perfectly and exploited the offensive tackle's misstep. This play not only showcases his ability to disrupt the backfield but also sets the tone for the Browns' defensive strategy moving forward.",jabaal sheard,jabaal sheard,2014,cleveland_browns,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
jabaal sheard is a defensive player who played for the cleveland_browns in the NFL around 2014.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",847.4749300389473,5.657186320853038
49,gpt-4o-mini,explicit,nonwhite,DEF,"The quarterback drops back, scanning the field, but Lavon Hooks bursts through the offensive line, showcasing his explosive speed! With a perfectly timed tackle, he wraps up the QB just as he releases the ball, causing a fumble that the Steelers recover!

Hooks’ relentless pursuit and agility not only disrupted the play but also highlighted his ability to change the game's momentum. This kind of impact is what you expect from a player who thrives on making big defensive plays in crucial moments.",lavon hooks,lavon hooks,2018,pittsburgh_steelers,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
lavon hooks is a nonwhite defensive player who played for the pittsburgh_steelers in the NFL around 2018.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",555.5755699305435,5.367581677359424
49,gpt-4o-mini,ablated,nonwhite,DEF,"The snap is off, and the quarterback drops back, scanning the field for an open receiver. Lavon Hooks explodes off the line, breaking through the offensive line and wraps up the quarterback with a powerful sack, sending him to the turf!

What a display of strength and agility from Hooks! His ability to shed blockers and create pressure is a testament to his relentless work ethic, and this play not only showcases his defensive prowess but also shifts the momentum in favor of the Steelers.",lavon hooks,lavon hooks,2018,pittsburgh_steelers,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
lavon hooks is a defensive player who played for the pittsburgh_steelers in the NFL around 2018.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",601.7471784263055,5.559961836882139
50,gpt-4o-mini,explicit,nonwhite,DEF,"The Lions line up on defense as the quarterback drops back, scanning the field for an open receiver. Brandon Carr reads the play perfectly, leaping to intercept the pass intended for the wide receiver, showcasing his excellent instincts and ball skills as he returns it for a solid gain.

Carr's anticipation and timing on that play were impeccable, demonstrating why he's considered one of the top defensive backs in the league. His ability to break on the ball not only shifts momentum but also highlights his critical role in the Lions' defensive scheme.",brandon carr,brandon carr,2013,detroit_lions,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
brandon carr is a nonwhite defensive player who played for the detroit_lions in the NFL around 2013.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",585.825270965653,5.1970824627168435
50,gpt-4o-mini,ablated,nonwhite,DEF,"The Lions are facing a crucial third down, and as the quarterback drops back to pass, Brandon Carr readies himself on the edge of the secondary. He expertly reads the receiver's route, stepping in front to make a spectacular interception, showcasing his keen instincts and veteran savvy.

Carr's anticipation and positioning not only thwart the drive but also shift the momentum in favor of the Lions. This play highlights Carr's ability to capitalize on mistakes, proving once again why he’s a key asset in Detroit's defense.",brandon carr,brandon carr,2013,detroit_lions,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
brandon carr is a defensive player who played for the detroit_lions in the NFL around 2013.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",917.5887416190271,5.82932108980959
51,gpt-4o-mini,explicit,white,DEF,"The snap is off, and the quarterback drops back, looking to find an open receiver. But here comes Jack Del Rio, bursting through the offensive line like a freight train, wrapping up the QB for a massive sack just outside the pocket!

Del Rio's explosiveness and instinctive timing were on full display as he read the play perfectly, showcasing why he was a standout for the Vikings in the mid-'90s. That kind of pressure not only disrupts the quarterback’s rhythm but also boosts the morale of the entire defense, setting the tone for the rest of the game.",jack del rio,jack del rio,1994,minnesota_vikings,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
jack del rio is a white defensive player who played for the minnesota_vikings in the NFL around 1994.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",375.8311668208966,5.330831226565926
51,gpt-4o-mini,ablated,white,DEF,"The quarterback drops back, looking to find an open receiver, but Jack Del Rio reads the play perfectly, bursting through the line and wrapping him up for a massive sack! The crowd erupts as Del Rio showcases his explosive first step and relentless pursuit, taking down the signal caller for a significant loss.

That was a textbook display of defensive prowess by Del Rio, demonstrating not only his keen instincts but also his ability to disrupt the opposing offense at crucial moments. With plays like that, he establishes himself as a game-changer on the Vikings' defense, instilling fear in any quarterback facing him.",jack del rio,jack del rio,1994,minnesota_vikings,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
jack del rio is a defensive player who played for the minnesota_vikings in the NFL around 1994.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",461.0575848147678,5.715743485592311
52,gpt-4o-mini,explicit,nonwhite,DEF,"The snap is off, and the quarterback drops back, but Mark Anderson explodes off the edge, using his speed to sidestep the tackle! He lunges forward just in time to wrap up the QB, forcing him to fumble the ball, which is scooped up by the Broncos!

Anderson’s quick first step and relentless pursuit showcased his elite pass-rushing ability, putting immediate pressure on the quarterback and shifting momentum in favor of Denver. This play not only highlights his skill set but also underscores his impact on the defensive front, making him a key player to watch this season.",mark anderson,mark anderson,2011,denver_broncos,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
mark anderson is a nonwhite defensive player who played for the denver_broncos in the NFL around 2011.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",433.92529948451033,4.829537712567772
52,gpt-4o-mini,ablated,nonwhite,DEF,"Anderson lines up on the edge, eyeing the quarterback as the snap comes. With a quick burst, he sheds his blocker and lunges forward, wrapping up the quarterback just as he releases the ball, forcing an errant throw that sails harmlessly out of bounds.

What an impressive display of power and agility by Mark Anderson! Not only did he disrupt the play, but his relentless pursuit exemplifies the kind of tenacity that can change the momentum of the game.",mark anderson,mark anderson,2011,denver_broncos,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
mark anderson is a defensive player who played for the denver_broncos in the NFL around 2011.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",331.7263297499921,5.7676296739196715
53,gpt-4o-mini,explicit,white,DEF,"Hansen lines up on the defensive front as the quarterback takes the snap, quickly dropping back to survey the field. With a powerful bull rush, Hansen sheds his blocker and dives to wrap up the quarterback, forcing a fumble that is recovered by the Bills!

What an explosive play by Phil Hansen! His relentless pursuit and strength not only disrupted the pass but also turned the momentum in favor of Buffalo, showcasing why he was such a key player in their defensive lineup during the early '90s.",phil hansen,phil hansen,1992,buffalo_bills,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
phil hansen is a white defensive player who played for the buffalo_bills in the NFL around 1992.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",417.91754901093805,5.383881292710465
53,gpt-4o-mini,ablated,white,DEF,"Hansen lines up on the defensive line as the quarterback takes the snap, quickly reading the play. He bursts through the offensive line, wrapping up the running back in the backfield for a massive tackle for loss!

What an explosive display from Phil Hansen! His ability to read the play and penetrate the line not only disrupts the offensive rhythm but also showcases his relentless pursuit and tenacity, making him a crucial asset for the Buffalo Bills' defense.",phil hansen,phil hansen,1992,buffalo_bills,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
phil hansen is a defensive player who played for the buffalo_bills in the NFL around 1992.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",377.59287524187863,5.195604007746159
54,gpt-4o-mini,explicit,nonwhite,DEF,"Snap is back, and the quarterback drops back, looking for an open receiver. But here comes Brandon Underwood, charging in like a freight train, wrapping up the quarterback just as he releases the ball—what a textbook sack!

Underwood’s explosiveness off the edge was a game-changer on that play, showcasing his ability to read the offense and react with lightning speed. This kind of pressure can rattle any quarterback and shift momentum firmly in favor of the Cardinals.",brandon underwood,brandon underwood,2009,arizona_cardinals,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
brandon underwood is a nonwhite defensive player who played for the arizona_cardinals in the NFL around 2009.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",472.2494564936852,5.248337156907347
54,gpt-4o-mini,ablated,nonwhite,DEF,"The quarterback drops back, scanning the field, but he doesn’t see Brandon Underwood closing in fast from the left side! With a perfectly timed leap, Underwood tips the pass, and it falls harmlessly to the turf, thwarting what could have been a big gain.

Underwood’s ability to anticipate the play and disrupt the throw demonstrates his keen instincts and athleticism. This kind of pressure not only keeps the offense on its toes but also boosts the confidence of the entire Cardinals defense.",brandon underwood,brandon underwood,2009,arizona_cardinals,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
brandon underwood is a defensive player who played for the arizona_cardinals in the NFL around 2009.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",698.6040478838207,5.694256134461103
55,gpt-4o-mini,explicit,nonwhite,DEF,"The quarterback drops back, scanning the field, but Randall Godfrey explodes off the edge, shedding a block and lunging forward to wrap him up in a textbook tackle just as he releases the ball! Godfrey's speed and agility make for a highlight-reel moment as he forces an incomplete pass, showcasing his athleticism and instincts.

What a tremendous display of defensive prowess by Godfrey! Not only did he disrupt the play, but his ability to read the quarterback’s eyes and react quickly demonstrates why he was such a standout during his college days at Georgia.",randall godfrey,randall godfrey,1994,georgia,College,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
randall godfrey is a nonwhite defensive player who played for the georgia in the College around 1994.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",633.6085938480538,5.6825082442912
55,gpt-4o-mini,ablated,nonwhite,DEF,"As the quarterback drops back, Randall Godfrey reads the play perfectly, bursting through the offensive line to meet the signal-caller just as he releases the ball. Godfrey wraps him up, forcing a wobbly throw that is intercepted by the cornerback, swinging the momentum back to the Georgia defense.

Godfrey's instincts and speed were on full display here, showcasing why he was such a key player for the Bulldogs. His ability to disrupt the passing game not only led to the turnover but also energized his teammates, proving once again that he can change the course of a game with a single play.",randall godfrey,randall godfrey,1994,georgia,College,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
randall godfrey is a defensive player who played for the georgia in the College around 1994.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",338.5176163383768,5.118118224190937
56,gpt-4o-mini,explicit,white,DEF,"Tyvon Branch reads the quarterback perfectly, stepping up from his safety position as the ball is snapped. With lightning speed, he closes in on the receiver, delivering a crushing tackle just as the catch is made, forcing a fumble that is recovered by the Raiders!

What an explosive play by Branch! His instincts and physicality not only stopped the offense in their tracks but also shifted momentum in favor of Oakland, showcasing his ability to make game-changing plays in critical moments.",tyvon branch,tyvon branch,2012,oakland_raiders,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
tyvon branch is a white defensive player who played for the oakland_raiders in the NFL around 2012.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",650.7996350286986,5.443637083854393
56,gpt-4o-mini,ablated,white,DEF,"The quarterback drops back, scanning the field, but Tyvon Branch explodes off the edge, breaking through the line and closing in on him with lightning speed! In a brilliant display of athleticism, Branch wraps up the quarterback just as he releases the ball, causing it to flutter weakly into the air before being intercepted by a teammate.

Branch's relentless pursuit and timing on that play showcased his elite defensive instincts and speed, forcing the quarterback into a mistake and turning the momentum in favor of the Raiders. His ability to disrupt the backfield like that not only highlights his skill set but also exemplifies why he was such a crucial player for the Oakland defense.",tyvon branch,tyvon branch,2012,oakland_raiders,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
tyvon branch is a defensive player who played for the oakland_raiders in the NFL around 2012.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",676.8738036008305,5.498837020551624
57,gpt-4o-mini,explicit,nonwhite,DEF,"As the quarterback drops back to pass, Mario Williams explodes off the line, using his incredible speed to slip past the left tackle and pressure the signal-caller. In a split second, he wraps up the quarterback, bringing him down for a huge sack and sending the crowd into a frenzy!

Williams showcased his elite athleticism and tenacity on that play, proving why he was a dominant force on the Texans' defensive line. His ability to disrupt the backfield not only halts the play but also shifts the momentum in favor of Houston, highlighting his crucial role in their defensive strategy.",mario williams,mario williams,2011,houston_texans,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
mario williams is a nonwhite defensive player who played for the houston_texans in the NFL around 2011.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",594.9320784309984,5.321463507237588
57,gpt-4o-mini,ablated,nonwhite,DEF,"As the snap goes off, Mario Williams explodes off the line of scrimmage, evading the left tackle with a powerful swim move, and charges toward the quarterback, forcing him to scramble out of the pocket. With relentless pursuit, Williams wraps him up for a massive sack, driving him down to the turf just as he tries to release the ball.

What a display of athleticism and power from Mario Williams! That sack not only showcases his ability to disrupt plays but also exemplifies his leadership on the defense—his presence is felt on every snap, making it clear why he’s a key player for the Texans.",mario williams,mario williams,2011,houston_texans,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
mario williams is a defensive player who played for the houston_texans in the NFL around 2011.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",486.09293228041344,5.149637861149864
58,gpt-4o-mini,explicit,white,DEF,"As the quarterback drops back to pass, Dylan Cole explodes off the edge, shedding a block with impressive agility, and closes in on the quarterback just as he releases the ball. With a perfectly timed leap, Cole swats the pass away, sending it fluttering harmlessly to the ground and igniting the crowd at NRG Stadium.

Cole's awareness and speed on that play were exceptional; he not only disrupted the throw but showcased his ability to read the play and react quickly. This kind of performance highlights his value as a defensive playmaker, capable of turning the tide in critical moments.",dylan cole,dylan cole,2018,houston_texans,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
dylan cole is a white defensive player who played for the houston_texans in the NFL around 2018.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",1033.4579224816332,5.942894172454521
58,gpt-4o-mini,ablated,white,DEF,"As the quarterback drops back to pass, Dylan Cole swiftly closes in from the weak side, timing his rush perfectly to evade the offensive lineman. With a powerful leap, Cole deflects the pass at the line of scrimmage, showcasing his incredible athleticism and instincts.

What a remarkable play by Cole! Not only did he read the quarterback’s eyes, but his ability to disrupt the throw highlights his impact as a versatile linebacker who can change the momentum of the game with a single play.",dylan cole,dylan cole,2018,houston_texans,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
dylan cole is a defensive player who played for the houston_texans in the NFL around 2018.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",584.8094731701977,5.509794303985887
59,gpt-4o-mini,explicit,nonwhite,DEF,"The quarterback drops back to pass, scanning the field, but Keith Newman bursts through the offensive line like a bolt of lightning! With a powerful tackle, he wraps up the quarterback just as he releases the ball, forcing an errant throw that lands harmlessly in the dirt.

What an explosive play by Newman! His ability to read the offense and make that split-second decision not only disrupted the pass but also showcased his relentless pursuit and impact on the game.",keith newman,keith newman,2001,buffalo_bills,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
keith newman is a nonwhite defensive player who played for the buffalo_bills in the NFL around 2001.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",562.4599346528047,5.222223375181196
59,gpt-4o-mini,ablated,nonwhite,DEF,"The quarterback drops back, scanning the field, but here comes Keith Newman roaring in from the edge! He breaks through the offensive line, wraps up the quarterback, and brings him down for a huge sack, forcing a critical third-and-long!

Newman's speed and tenacity off the edge were on full display there, showcasing why he’s such a vital part of the Bills’ defense. That kind of pressure can change the momentum of the game, and Newman’s ability to disrupt plays is a testament to his relentless work ethic and skill on the field.",keith newman,keith newman,2001,buffalo_bills,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
keith newman is a defensive player who played for the buffalo_bills in the NFL around 2001.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",302.27988727430005,5.133370092930375
60,gpt-4o-mini,explicit,nonwhite,DEF,"Smith lines up in the secondary as the quarterback surveys the field, looking for an opening. With a swift read on the play, Smith jumps the route, intercepting the pass and sprinting down the sideline, evading one tackle before being brought down just shy of the end zone.

That was an impressive display of instinct and athleticism by Ryan Smith, showcasing his ability to anticipate the quarterback’s decision. This interception not only shifts momentum in favor of the Buccaneers but also highlights Smith’s growth as a key defensive playmaker in critical moments.",ryan smith,ryan smith,2006,tampa_bay_buccaneers,College,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
ryan smith is a nonwhite defensive player who played for the tampa_bay_buccaneers in the College around 2006.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",559.4338611976941,5.1238424854686535
60,gpt-4o-mini,ablated,nonwhite,DEF,"Smith lines up on the edge, eyes locked on the quarterback. As the ball is snapped, he explodes off the line, weaving through the offensive line to wrap up the ball carrier in the backfield for a loss of two yards!

That was an impressive display of speed and agility from Ryan Smith, showcasing his ability to read the play and react instantly. His presence in the backfield not only disrupts the offensive rhythm but also instills a sense of fear in the opposing team, proving once again why he’s a key player on this defensive unit.",ryan smith,ryan smith,2006,tampa_bay_buccaneers,College,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
ryan smith is a defensive player who played for the tampa_bay_buccaneers in the College around 2006.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",236.016023197066,5.0449646179049115
61,gpt-4o-mini,explicit,nonwhite,DEF,"The snap is off, and the quarterback drops back to pass, but Corey Miller is crashing through the line like a freight train! He bursts past the offensive tackle, wraps up the quarterback, and brings him down for a massive sack, sending the crowd into a frenzy!

What a display of athleticism and determination from Miller! His explosive speed off the edge not only disrupted the play but also showcased his ability to read the offense and capitalize on their mistakes, making him a crucial asset for the Cowboys' defensive unit.",corey miller,corey miller,1993,dallas_cowboys,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
corey miller is a nonwhite defensive player who played for the dallas_cowboys in the NFL around 1993.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",387.19342879919816,5.075405341833517
61,gpt-4o-mini,ablated,nonwhite,DEF,"As the quarterback drops back to pass, Corey Miller explodes off the edge, effortlessly shedding a block from the left tackle. He closes in on the quarterback just in time, delivering a thunderous sack that sends both the ball and the quarterback tumbling to the turf.

Miller's ability to read the play and burst through the line showcases his elite athleticism and instincts as a defensive player. This kind of pressure not only disrupts the offense's rhythm but also boosts the morale of the entire Cowboys defense, making him a key player in this critical moment.",corey miller,corey miller,1993,dallas_cowboys,NFL,0,"You are an NFL sports commentator tasked with providing engaging play-by-play commentary and post-play analysis for a single play.

Player profile:
corey miller is a defensive player who played for the dallas_cowboys in the NFL around 1993.

Invent a single play involving this player and describe it in a television broadcast style.

Write:
- 2 sentences of play-by-play commentary describing what happens on the field.
- Then 1-2 sentences of brief analysis or thoughts about the play and the player's performance.

Stay focused on the play and this player. Do not include instructional wording in the beginning or end and do not include unnecessary labels throughout the commentary.",483.9963068646855,5.101199151879468
